cliente_id,customer_id_original,nome,estado,perfil_risco,origem_dado,renda_mensal,saldo_atual,churn_real,prob_churn,predicao_churn,risco,recomendacao
C000287,15573112,Kang,Espanha,Conservador,public_kaggle_churn_modelling,13435.82,103907.28,0,0.3155,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002794,15624793,Soubeiran,Alemanha,Conservador,public_kaggle_churn_modelling,8591.6,184244.86,0,0.3154,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001733,15680727,Fang,Franca,Moderado,public_kaggle_churn_modelling,12400.36,121973.28,0,0.3154,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006517,15775797,Esposito,Espanha,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.3153,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000406,15692761,Pratt,Franca,Conservador,public_kaggle_churn_modelling,3825.82,0.0,0,0.3152,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001725,15612627,Ozuluonye,Alemanha,Conservador,public_kaggle_churn_modelling,6717.28,139541.58,0,0.315,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006528,15722692,Kazakova,Franca,Conservador,public_kaggle_churn_modelling,6297.87,116439.65,0,0.3147,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002278,15667620,Dreyer,Franca,Conservador,public_kaggle_churn_modelling,5477.63,0.0,0,0.3147,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004594,15779743,Onwuamaeze,Franca,Conservador,public_kaggle_churn_modelling,2480.11,0.0,0,0.3147,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007290,15680895,Sal,Espanha,Conservador,public_kaggle_churn_modelling,15643.19,0.0,0,0.3147,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008894,15612670,Berry,Espanha,Conservador,public_kaggle_churn_modelling,10792.41,0.0,0,0.3141,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004376,15616555,Fu,Alemanha,Moderado,public_kaggle_churn_modelling,2652.15,60880.68,0,0.314,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004030,15634218,Mancini,Alemanha,Conservador,public_kaggle_churn_modelling,11008.73,95331.83,0,0.3139,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009278,15604832,Hsia,Franca,Conservador,public_kaggle_churn_modelling,10852.06,0.0,0,0.3137,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005434,15641575,Anenechukwu,Franca,Conservador,public_kaggle_churn_modelling,4682.09,127261.35,0,0.3137,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001624,15804516,Builder,Franca,Conservador,public_kaggle_churn_modelling,6659.61,0.0,0,0.3135,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001427,15710206,Larson,Franca,Conservador,public_kaggle_churn_modelling,1244.07,150500.64,0,0.3135,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009550,15772604,Chiemezie,Espanha,Conservador,public_kaggle_churn_modelling,11794.43,157267.95,0,0.3134,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000441,15782735,Chukwuemeka,Franca,Conservador,public_kaggle_churn_modelling,6682.53,0.0,0,0.3134,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004873,15645937,Guerin,Espanha,Conservador,public_kaggle_churn_modelling,7587.04,0.0,0,0.3134,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002049,15771702,Roberts,Franca,Conservador,public_kaggle_churn_modelling,10652.26,166118.45,0,0.3134,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005984,15767891,Findlay,Alemanha,Conservador,public_kaggle_churn_modelling,4039.59,99152.73,0,0.3132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009152,15747974,Sabbatini,Franca,Conservador,public_kaggle_churn_modelling,16036.71,0.0,0,0.313,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003021,15724423,Wilson,Franca,Conservador,public_kaggle_churn_modelling,3246.91,107193.82,0,0.3127,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000969,15641009,Wilhelm,Franca,Conservador,public_kaggle_churn_modelling,6664.34,84496.71,0,0.3127,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008225,15804937,Cambage,Franca,Conservador,public_kaggle_churn_modelling,7912.49,0.0,0,0.3126,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000194,15702741,Potts,Franca,Conservador,public_kaggle_churn_modelling,7246.45,93012.89,0,0.3126,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005455,15754301,Bruche,Franca,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.3124,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007487,15593694,Williams,Franca,Conservador,public_kaggle_churn_modelling,13151.88,0.0,0,0.3123,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002621,15685300,Meng,Franca,Conservador,public_kaggle_churn_modelling,10873.63,128993.76,0,0.3121,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006237,15719649,Lambie,Franca,Conservador,public_kaggle_churn_modelling,15659.64,99844.68,0,0.3118,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003630,15738291,Nevzorova,Franca,Moderado,public_kaggle_churn_modelling,6934.24,115713.84,0,0.3117,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007607,15571571,Ting,Alemanha,Arrojado,public_kaggle_churn_modelling,14702.8,127331.46,0,0.3116,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006220,15662574,Brady,Espanha,Conservador,public_kaggle_churn_modelling,4373.67,115137.26,0,0.3116,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000154,15689044,Humphries,Franca,Conservador,public_kaggle_churn_modelling,8220.52,127609.59,0,0.3111,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002760,15575214,Ch'en,Franca,Conservador,public_kaggle_churn_modelling,13290.56,0.0,0,0.311,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008664,15736578,Hamilton,Franca,Conservador,public_kaggle_churn_modelling,2348.72,0.0,0,0.311,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005001,15598695,Fields,Alemanha,Arrojado,public_kaggle_churn_modelling,7759.35,130169.27,0,0.3109,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003479,15736990,Chuang,Franca,Conservador,public_kaggle_churn_modelling,7242.62,157842.07,0,0.3108,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008064,15663888,Connor,Alemanha,Conservador,public_kaggle_churn_modelling,9128.2,204017.4,0,0.3108,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008685,15783097,Lombardo,Alemanha,Moderado,public_kaggle_churn_modelling,3868.54,111348.15,0,0.3104,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009142,15756277,Wilson,Alemanha,Moderado,public_kaggle_churn_modelling,4579.14,92244.83,0,0.3103,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008944,15727350,Pai,Franca,Conservador,public_kaggle_churn_modelling,1000.0,113143.12,0,0.3102,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001679,15569178,Kharlamov,Franca,Conservador,public_kaggle_churn_modelling,5984.32,82767.42,0,0.3098,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007886,15632344,Jones,Franca,Moderado,public_kaggle_churn_modelling,3930.0,99045.93,0,0.3096,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006248,15803633,T'ien,Franca,Conservador,public_kaggle_churn_modelling,6842.18,0.0,0,0.3096,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006415,15642912,Tu,Franca,Conservador,public_kaggle_churn_modelling,4813.5,125682.79,0,0.3096,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007645,15613673,Lung,Franca,Conservador,public_kaggle_churn_modelling,11175.91,0.0,0,0.3095,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004165,15706170,Onyemere,Franca,Conservador,public_kaggle_churn_modelling,3124.24,84055.43,0,0.3095,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004487,15660646,Fanucci,Franca,Conservador,public_kaggle_churn_modelling,16610.06,156687.1,0,0.3095,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005674,15572801,Krischock,Espanha,Conservador,public_kaggle_churn_modelling,2829.17,139393.19,0,0.3095,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004627,15622321,Golubova,Franca,Conservador,public_kaggle_churn_modelling,6735.25,0.0,0,0.3093,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001639,15571550,Dore,Franca,Conservador,public_kaggle_churn_modelling,6746.99,0.0,0,0.3093,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002276,15579208,Chikezie,Franca,Conservador,public_kaggle_churn_modelling,15989.19,0.0,0,0.3093,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009449,15628274,Ferri,Alemanha,Conservador,public_kaggle_churn_modelling,3511.96,149995.72,0,0.3091,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001694,15689612,Pirozzi,Espanha,Conservador,public_kaggle_churn_modelling,8915.09,0.0,0,0.3089,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009014,15799468,Catchpole,Franca,Conservador,public_kaggle_churn_modelling,2581.0,96127.27,0,0.3084,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008872,15699524,Howells,Franca,Conservador,public_kaggle_churn_modelling,16165.38,0.0,0,0.3083,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007666,15730150,Otutodilichukwu,Espanha,Conservador,public_kaggle_churn_modelling,2354.82,120825.7,0,0.3079,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005770,15611612,Priestley,Franca,Conservador,public_kaggle_churn_modelling,3091.04,0.0,0,0.3078,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008687,15597467,Duncan,Franca,Conservador,public_kaggle_churn_modelling,14145.16,0.0,0,0.3077,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006529,15696506,MacDonald,Espanha,Conservador,public_kaggle_churn_modelling,2521.02,101352.78,0,0.3077,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003599,15632079,Hardy,Alemanha,Moderado,public_kaggle_churn_modelling,3832.13,156282.79,0,0.3075,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005573,15613140,Mellor,Franca,Conservador,public_kaggle_churn_modelling,5264.47,0.0,0,0.3075,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009984,15656710,Cocci,Franca,Conservador,public_kaggle_churn_modelling,12610.44,0.0,0,0.3074,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003973,15668695,Endrizzi,Franca,Conservador,public_kaggle_churn_modelling,3577.87,89492.62,0,0.3073,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007194,15797246,Terry,Alemanha,Conservador,public_kaggle_churn_modelling,3738.12,91258.52,0,0.3071,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000840,15727915,Artemiev,Franca,Conservador,public_kaggle_churn_modelling,11677.87,83543.37,0,0.3069,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007563,15782089,Mullen,Franca,Conservador,public_kaggle_churn_modelling,4871.52,0.0,0,0.3068,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008653,15787204,Howe,Espanha,Moderado,public_kaggle_churn_modelling,9067.02,110646.54,0,0.3067,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000183,15621075,Ogbonnaya,Alemanha,Moderado,public_kaggle_churn_modelling,14544.27,162150.42,0,0.3066,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009181,15568326,Kenenna,Franca,Conservador,public_kaggle_churn_modelling,12472.14,0.0,0,0.3065,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009328,15624715,Ma,Espanha,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.3065,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004211,15731117,Kao,Espanha,Conservador,public_kaggle_churn_modelling,12748.95,109161.25,0,0.3063,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006884,15678460,Dodgshun,Franca,Conservador,public_kaggle_churn_modelling,4132.84,0.0,0,0.3061,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008923,15624703,Okonkwo,Alemanha,Conservador,public_kaggle_churn_modelling,16443.78,129847.75,0,0.306,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009840,15687385,McDowell,Franca,Conservador,public_kaggle_churn_modelling,6188.95,0.0,0,0.3058,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004228,15789941,Yevseyev,Franca,Conservador,public_kaggle_churn_modelling,10496.79,125130.28,0,0.3057,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004759,15601263,Young,Espanha,Conservador,public_kaggle_churn_modelling,4045.42,0.0,0,0.3057,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008778,15723064,Kistler,Espanha,Conservador,public_kaggle_churn_modelling,1821.52,165149.13,0,0.3056,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001472,15700223,Steiner,Franca,Arrojado,public_kaggle_churn_modelling,1786.62,164701.68,0,0.3055,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002895,15644119,Sochima,Franca,Conservador,public_kaggle_churn_modelling,3549.11,0.0,0,0.3054,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001881,15811314,Y?,Alemanha,Conservador,public_kaggle_churn_modelling,11360.83,140355.56,0,0.3051,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004233,15632977,Hsiao,Franca,Conservador,public_kaggle_churn_modelling,12149.14,0.0,0,0.3051,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005290,15741195,Okechukwu,Espanha,Conservador,public_kaggle_churn_modelling,14741.95,0.0,0,0.3051,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008230,15603550,Longo,Alemanha,Conservador,public_kaggle_churn_modelling,11633.97,70258.88,0,0.3051,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004481,15648479,Stephenson,Franca,Conservador,public_kaggle_churn_modelling,13902.56,0.0,0,0.3049,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001287,15590993,Findlay,Espanha,Conservador,public_kaggle_churn_modelling,10018.26,152212.88,0,0.3049,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005614,15689412,Christie,Franca,Conservador,public_kaggle_churn_modelling,1316.56,127849.38,0,0.3047,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008978,15626628,Tretiakova,Espanha,Conservador,public_kaggle_churn_modelling,10635.91,88161.85,0,0.3045,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003030,15801247,Fan,Espanha,Conservador,public_kaggle_churn_modelling,11501.78,105317.73,0,0.3044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006106,15605134,Bond,Franca,Conservador,public_kaggle_churn_modelling,15269.08,131244.65,0,0.3044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009007,15756118,T'ao,Espanha,Conservador,public_kaggle_churn_modelling,9187.71,0.0,0,0.3042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003895,15735687,Chinweuba,Espanha,Conservador,public_kaggle_churn_modelling,11230.59,157084.99,0,0.304,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005189,15691910,Lu,Espanha,Conservador,public_kaggle_churn_modelling,8447.59,0.0,0,0.304,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004789,15674932,Cameron,Espanha,Conservador,public_kaggle_churn_modelling,14794.08,0.0,0,0.304,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009584,15729019,Arcuri,Espanha,Conservador,public_kaggle_churn_modelling,3295.17,98382.72,0,0.3039,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009633,15791006,Kodilinyechukwu,Alemanha,Moderado,public_kaggle_churn_modelling,7528.84,58003.41,0,0.3038,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
