cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado
C000630,15692463,Rahman,28,Feminino,Madrid,Espanha,3753.55,142253.65,799,3,1,1,0,Moderado,2021-08-10,0,public_kaggle_churn_modelling
C000631,15712403,McMillan,61,Feminino,Paris,Franca,5092.38,0.0,589,1,1,1,0,Conservador,2023-08-09,1,public_kaggle_churn_modelling
C000632,15811762,Pickering,54,Feminino,Berlim,Alemanha,4796.16,115988.86,583,6,1,1,0,Conservador,2018-08-09,1,public_kaggle_churn_modelling
C000633,15718673,Mirams,33,Feminino,Madrid,Espanha,5222.87,75592.43,839,10,1,1,0,Moderado,2014-08-09,0,public_kaggle_churn_modelling
C000634,15724282,Tsao,44,Masculino,Berlim,Alemanha,1010.07,164113.04,540,3,2,1,1,Moderado,2021-08-06,0,public_kaggle_churn_modelling
C000635,15738181,Douglas,31,Masculino,Paris,Franca,4177.49,67996.23,850,6,2,0,0,Moderado,2018-08-06,1,public_kaggle_churn_modelling
C000636,15633648,Jideofor,51,Feminino,Madrid,Espanha,4585.2,0.0,696,5,2,1,0,Conservador,2019-08-05,0,public_kaggle_churn_modelling
C000637,15603323,Bell,33,Feminino,Madrid,Espanha,9819.58,0.0,660,1,2,0,0,Conservador,2023-08-03,0,public_kaggle_churn_modelling
C000638,15583725,Mairinger,48,Masculino,Paris,Franca,14070.02,138778.15,682,1,1,0,1,Arrojado,2023-08-02,0,public_kaggle_churn_modelling
C000639,15588350,McIntyre,43,Feminino,Paris,Franca,2019.51,147832.15,744,10,1,0,1,Arrojado,2014-08-03,0,public_kaggle_churn_modelling
C000640,15798398,Pagnotto,36,Feminino,Paris,Franca,15885.58,135438.4,785,4,1,0,0,Moderado,2020-07-31,0,public_kaggle_churn_modelling
C000641,15784844,K'ung,48,Masculino,Madrid,Espanha,13051.53,116060.08,752,5,1,1,0,Moderado,2019-07-31,1,public_kaggle_churn_modelling
C000642,15580684,Feng,29,Feminino,Paris,Franca,3527.86,112564.62,706,5,1,1,0,Moderado,2019-07-30,0,public_kaggle_churn_modelling
C000643,15809663,Donaldson,27,Feminino,Paris,Franca,9232.04,125406.58,583,1,1,1,1,Moderado,2023-07-28,0,public_kaggle_churn_modelling
C000644,15640078,Chambers,39,Feminino,Berlim,Alemanha,14473.58,135134.99,660,5,1,1,0,Conservador,2019-07-28,1,public_kaggle_churn_modelling
C000645,15698786,Marcelo,39,Feminino,Paris,Franca,2253.87,133102.92,819,9,1,1,0,Moderado,2015-07-28,1,public_kaggle_churn_modelling
C000646,15569807,Ejimofor,34,Feminino,Paris,Franca,1716.55,42157.08,673,8,1,1,0,Conservador,2016-07-26,1,public_kaggle_churn_modelling
C000647,15730830,Dale,30,Feminino,Paris,Franca,8749.27,0.0,752,3,2,1,1,Moderado,2021-07-24,0,public_kaggle_churn_modelling
C000648,15805112,Pokrovsky,38,Masculino,Paris,Franca,1000.0,82259.29,578,7,1,1,0,Conservador,2017-07-24,0,public_kaggle_churn_modelling
C000649,15633064,Stonebraker,36,Feminino,Paris,Franca,5368.38,0.0,438,4,2,1,0,Conservador,2020-07-22,0,public_kaggle_churn_modelling
C000650,15703119,Liang,38,Masculino,Paris,Franca,12141.68,0.0,652,6,2,1,1,Moderado,2018-07-22,0,public_kaggle_churn_modelling
C000651,15730447,Anderson,49,Feminino,Paris,Franca,16361.29,0.0,629,4,2,1,1,Conservador,2020-07-20,0,public_kaggle_churn_modelling
C000652,15813850,Christian,52,Masculino,Paris,Franca,1231.76,0.0,720,7,1,1,1,Moderado,2017-07-20,0,public_kaggle_churn_modelling
C000653,15711889,Mao,42,Masculino,Paris,Franca,9011.6,150461.07,668,3,1,1,0,Moderado,2021-07-18,0,public_kaggle_churn_modelling
C000654,15664610,Campbell,48,Masculino,Berlim,Alemanha,1607.26,133994.52,459,4,1,1,1,Conservador,2020-07-17,1,public_kaggle_churn_modelling
C000655,15751710,Ginikanwa,31,Masculino,Madrid,Espanha,1000.0,164870.81,729,8,2,1,1,Arrojado,2016-07-17,0,public_kaggle_churn_modelling
C000656,15692926,Toscani,25,Masculino,Berlim,Alemanha,11017.54,121702.73,498,8,1,1,1,Moderado,2016-07-16,0,public_kaggle_churn_modelling
C000657,15813741,Nnachetam,25,Masculino,Madrid,Espanha,1800.01,193858.2,549,6,1,0,1,Moderado,2018-07-15,0,public_kaggle_churn_modelling
C000658,15698474,Sagese,54,Feminino,Berlim,Alemanha,16638.46,131039.97,601,1,2,1,1,Moderado,2023-07-13,0,public_kaggle_churn_modelling
C000659,15568595,Fleming,64,Masculino,Paris,Franca,10361.79,113829.45,544,9,1,1,1,Moderado,2015-07-14,0,public_kaggle_churn_modelling
C000660,15603065,Grubb,30,Feminino,Paris,Franca,1313.84,0.0,751,6,2,1,0,Conservador,2018-07-12,0,public_kaggle_churn_modelling
C000661,15592937,Napolitani,41,Feminino,Berlim,Alemanha,2803.52,81877.38,632,3,1,1,1,Moderado,2021-07-10,0,public_kaggle_churn_modelling
C000662,15699637,Anenechi,57,Masculino,Madrid,Espanha,9808.72,116326.07,694,8,1,1,1,Arrojado,2016-07-10,0,public_kaggle_churn_modelling
C000663,15667215,Chandler,31,Masculino,Paris,Franca,4900.27,0.0,678,2,2,1,1,Moderado,2022-07-08,0,public_kaggle_churn_modelling
C000664,15788659,Howells,46,Masculino,Paris,Franca,11461.44,0.0,695,4,2,1,1,Moderado,2020-07-07,0,public_kaggle_churn_modelling
C000665,15763218,Akeroyd,41,Feminino,Paris,Franca,10941.72,0.0,661,1,2,0,1,Moderado,2023-07-06,0,public_kaggle_churn_modelling
C000666,15645772,Onwumelu,33,Masculino,Paris,Franca,7014.57,0.0,661,9,2,1,1,Moderado,2015-07-07,0,public_kaggle_churn_modelling
C000667,15725511,Wallace,31,Feminino,Paris,Franca,13411.82,127070.73,559,3,1,0,1,Moderado,2021-07-04,0,public_kaggle_churn_modelling
C000668,15575024,Uwaezuoke,29,Masculino,Paris,Franca,11996.25,0.0,503,3,2,1,1,Conservador,2021-07-03,0,public_kaggle_churn_modelling
C000669,15640825,Loyau,46,Masculino,Madrid,Espanha,4691.49,122549.64,695,3,1,1,1,Arrojado,2021-07-02,0,public_kaggle_churn_modelling
C000670,15662397,Small,42,Feminino,Paris,Franca,1000.0,176099.13,640,5,1,1,1,Arrojado,2019-07-02,0,public_kaggle_churn_modelling
C000671,15576368,Bledsoe,48,Feminino,Berlim,Alemanha,2501.67,122388.38,624,3,2,0,0,Conservador,2021-06-30,0,public_kaggle_churn_modelling
C000672,15674991,Kao,42,Masculino,Paris,Franca,4844.78,0.0,667,9,2,0,1,Moderado,2015-07-01,0,public_kaggle_churn_modelling
C000673,15721024,Wickens,26,Masculino,Paris,Franca,3956.06,0.0,642,0,1,0,0,Conservador,2024-06-27,0,public_kaggle_churn_modelling
C000674,15745621,Wertheim,32,Feminino,Madrid,Espanha,1594.31,118879.35,640,6,2,1,1,Arrojado,2018-06-28,0,public_kaggle_churn_modelling
C000675,15642394,He,35,Masculino,Madrid,Espanha,15607.38,0.0,529,5,2,1,1,Conservador,2019-06-27,0,public_kaggle_churn_modelling
C000676,15754605,Jarvis,39,Feminino,Paris,Franca,1466.98,0.0,563,5,2,1,1,Conservador,2019-06-26,0,public_kaggle_churn_modelling
C000677,15607040,P'an,38,Feminino,Madrid,Espanha,5585.0,88736.44,593,4,2,1,0,Conservador,2020-06-24,0,public_kaggle_churn_modelling
C000678,15715142,Repina,45,Masculino,Berlim,Alemanha,12316.91,102703.62,739,7,1,0,1,Moderado,2017-06-24,1,public_kaggle_churn_modelling
C000679,15810978,Pugliesi,70,Feminino,Madrid,Espanha,3467.55,0.0,788,1,2,1,1,Moderado,2023-06-22,0,public_kaggle_churn_modelling
C000680,15668886,Blakey,38,Feminino,Madrid,Espanha,3687.97,0.0,684,3,2,1,0,Conservador,2021-06-21,0,public_kaggle_churn_modelling
C000681,15780804,Nucci,55,Masculino,Paris,Franca,6534.68,97318.25,482,5,1,0,1,Moderado,2019-06-21,0,public_kaggle_churn_modelling
C000682,15613880,Higinbotham,58,Masculino,Madrid,Espanha,11437.88,128468.69,591,5,1,0,1,Moderado,2019-06-20,0,public_kaggle_churn_modelling
C000683,15775238,Achebe,41,Feminino,Berlim,Alemanha,12608.62,133432.59,651,4,1,0,1,Arrojado,2020-06-18,0,public_kaggle_churn_modelling
C000684,15786905,Russo,40,Feminino,Berlim,Alemanha,7194.47,141782.57,749,8,2,0,0,Moderado,2016-06-18,0,public_kaggle_churn_modelling
C000685,15747867,Trevisani,24,Masculino,Paris,Franca,7483.49,135125.28,583,9,1,0,0,Conservador,2015-06-18,0,public_kaggle_churn_modelling
C000686,15600337,Dobie,42,Masculino,Madrid,Espanha,2446.55,178820.91,661,2,1,0,0,Conservador,2022-06-15,1,public_kaggle_churn_modelling
C000687,15801277,Maccallum,31,Feminino,Paris,Franca,15133.39,112212.14,715,2,2,1,1,Arrojado,2022-06-14,0,public_kaggle_churn_modelling
C000688,15579334,Watkins,45,Feminino,Berlim,Alemanha,10343.23,126674.81,769,5,1,1,0,Moderado,2019-06-14,1,public_kaggle_churn_modelling
C000689,15802741,Mitchel,51,Feminino,Paris,Franca,3238.96,136294.97,625,7,1,1,0,Conservador,2017-06-13,1,public_kaggle_churn_modelling
C000690,15720649,Ferdinand,36,Feminino,Paris,Franca,2592.22,66392.64,641,5,1,1,0,Moderado,2019-06-12,0,public_kaggle_churn_modelling
C000691,15589493,Otitodilinna,27,Masculino,Berlim,Alemanha,5634.28,122552.34,716,1,2,1,0,Moderado,2023-06-10,0,public_kaggle_churn_modelling
C000692,15688251,Mamelu,43,Masculino,Paris,Franca,6486.47,76408.85,767,1,2,1,0,Moderado,2023-06-09,0,public_kaggle_churn_modelling
C000693,15665238,Beneventi,36,Masculino,Berlim,Alemanha,1000.0,145071.24,745,8,1,0,0,Moderado,2016-06-09,0,public_kaggle_churn_modelling
C000694,15740900,Perrodin,34,Masculino,Paris,Franca,14824.74,0.0,589,6,2,1,1,Conservador,2018-06-08,0,public_kaggle_churn_modelling
C000695,15681068,Chinagorom,45,Feminino,Paris,Franca,10323.56,109730.22,796,2,1,1,1,Arrojado,2022-06-06,0,public_kaggle_churn_modelling
C000696,15748625,Napolitano,57,Masculino,Paris,Franca,1275.34,0.0,664,6,2,1,1,Moderado,2018-06-06,0,public_kaggle_churn_modelling
C000697,15727299,Edgar,62,Masculino,Madrid,Espanha,6380.8,64119.38,445,1,1,1,1,Conservador,2023-06-04,1,public_kaggle_churn_modelling
C000698,15620204,Walker,57,Feminino,Berlim,Alemanha,10054.78,106138.33,543,1,2,1,1,Conservador,2023-06-03,1,public_kaggle_churn_modelling
C000699,15669516,Steele,36,Masculino,Madrid,Espanha,1369.71,0.0,746,2,2,1,1,Moderado,2022-06-02,0,public_kaggle_churn_modelling
C000700,15736534,Elkins,33,Masculino,Berlim,Alemanha,8972.33,181656.51,742,0,1,1,1,Arrojado,2024-05-31,0,public_kaggle_churn_modelling
C000701,15803457,Hao,32,Feminino,Paris,Franca,7967.62,0.0,750,5,2,1,0,Conservador,2019-06-01,0,public_kaggle_churn_modelling
C000702,15659098,Toscano,30,Masculino,Paris,Franca,1649.94,95128.86,669,7,1,0,0,Moderado,2017-05-31,0,public_kaggle_churn_modelling
C000703,15603436,Savage,49,Feminino,Madrid,Espanha,10267.9,126615.94,594,2,2,0,1,Moderado,2022-05-29,0,public_kaggle_churn_modelling
C000704,15566292,Okwuadigbo,36,Masculino,Madrid,Espanha,5975.76,0.0,574,1,2,0,1,Conservador,2023-05-28,0,public_kaggle_churn_modelling
C000705,15808621,Mordvinova,36,Masculino,Berlim,Alemanha,12422.18,76190.48,659,2,2,1,1,Arrojado,2022-05-27,0,public_kaggle_churn_modelling
C000706,15580148,Welch,40,Masculino,Berlim,Alemanha,1704.33,168286.81,750,5,3,1,0,Moderado,2019-05-27,1,public_kaggle_churn_modelling
C000707,15776231,Kent,35,Masculino,Berlim,Alemanha,2735.46,88109.81,626,4,1,1,1,Moderado,2020-05-25,0,public_kaggle_churn_modelling
C000708,15773809,Campbell,42,Masculino,Paris,Franca,1000.0,0.0,620,4,2,1,0,Conservador,2020-05-24,0,public_kaggle_churn_modelling
C000709,15649423,Cooper,35,Feminino,Paris,Franca,1000.0,0.0,580,8,2,0,1,Conservador,2016-05-24,0,public_kaggle_churn_modelling
C000710,15734886,Mazzi,34,Feminino,Paris,Franca,12316.22,123971.51,686,3,2,1,0,Moderado,2021-05-22,0,public_kaggle_churn_modelling
C000711,15722548,Fisher,48,Masculino,Paris,Franca,9747.79,148116.48,540,0,1,0,0,Conservador,2024-05-20,0,public_kaggle_churn_modelling
C000712,15650288,Summers,35,Masculino,Berlim,Alemanha,10830.41,116269.01,634,6,1,1,0,Conservador,2018-05-21,0,public_kaggle_churn_modelling
C000713,15629448,Brady,38,Masculino,Madrid,Espanha,7734.74,120599.21,632,1,1,1,0,Conservador,2023-05-19,0,public_kaggle_churn_modelling
C000714,15716164,Nicholls,41,Feminino,Paris,Franca,14342.89,144260.5,501,3,1,1,0,Conservador,2021-05-18,0,public_kaggle_churn_modelling
C000715,15807609,Yuan,25,Feminino,Madrid,Espanha,1387.44,86605.5,650,3,3,1,0,Conservador,2021-05-17,1,public_kaggle_churn_modelling
C000716,15578977,Robinson,34,Masculino,Paris,Franca,12043.1,0.0,786,9,2,1,0,Conservador,2015-05-18,0,public_kaggle_churn_modelling
C000717,15677369,Golubov,37,Feminino,Berlim,Alemanha,15169.88,58629.97,554,4,1,0,0,Conservador,2020-05-15,0,public_kaggle_churn_modelling
C000718,15804072,Chen,42,Feminino,Madrid,Espanha,2017.55,0.0,701,5,2,0,0,Conservador,2019-05-15,0,public_kaggle_churn_modelling
C000719,15696859,Oldham,45,Masculino,Paris,Franca,14347.99,0.0,474,10,2,0,0,Conservador,2014-05-15,0,public_kaggle_churn_modelling
C000720,15653780,Kambinachi,43,Feminino,Paris,Franca,3964.87,0.0,621,5,1,1,1,Conservador,2019-05-13,0,public_kaggle_churn_modelling
C000721,15721658,Fleming,56,Feminino,Madrid,Espanha,12557.87,209767.31,672,2,2,1,1,Moderado,2022-05-11,1,public_kaggle_churn_modelling
C000722,15578761,Cunningham,42,Feminino,Madrid,Espanha,14806.92,129634.25,459,6,2,1,1,Conservador,2018-05-11,1,public_kaggle_churn_modelling
C000723,15736879,Obinna,23,Masculino,Paris,Franca,5507.4,0.0,669,1,2,0,0,Conservador,2023-05-09,0,public_kaggle_churn_modelling
C000724,15571973,Chinwemma,38,Feminino,Paris,Franca,14107.64,169824.46,776,2,1,1,0,Moderado,2022-05-08,0,public_kaggle_churn_modelling
C000725,15626742,Carpenter,36,Masculino,Paris,Franca,9761.7,97530.25,694,3,1,1,1,Arrojado,2021-05-07,0,public_kaggle_churn_modelling
C000726,15672692,Yin,42,Feminino,Paris,Franca,6625.86,145988.65,787,10,2,1,1,Arrojado,2014-05-08,0,public_kaggle_churn_modelling
C000727,15673570,Olsen,37,Masculino,Paris,Franca,6425.72,0.0,580,9,2,0,1,Conservador,2015-05-07,0,public_kaggle_churn_modelling
C000728,15767432,Ts'ai,25,Feminino,Paris,Franca,1000.0,0.0,711,7,3,1,1,Moderado,2017-05-05,0,public_kaggle_churn_modelling
C000729,15654238,Jen,40,Feminino,Paris,Franca,6812.83,137494.28,673,5,1,1,0,Moderado,2019-05-04,0,public_kaggle_churn_modelling
C000730,15612525,Preston,57,Feminino,Paris,Franca,10947.7,0.0,499,1,1,0,0,Conservador,2023-05-02,1,public_kaggle_churn_modelling
C000731,15812750,Ozioma,24,Masculino,Paris,Franca,2109.24,147360.0,591,6,1,1,1,Moderado,2019-05-02,0,public_kaggle_churn_modelling
C000732,15790757,Cody,25,Feminino,Paris,Franca,15660.48,0.0,769,10,2,0,0,Conservador,2015-05-02,0,public_kaggle_churn_modelling
C000733,15723873,Ponomarev,31,Masculino,Madrid,Espanha,8235.03,125167.02,657,3,1,0,0,Moderado,2022-04-29,0,public_kaggle_churn_modelling
C000734,15744607,Martin,43,Masculino,Berlim,Alemanha,5347.22,121152.05,738,9,2,1,0,Conservador,2016-04-29,1,public_kaggle_churn_modelling
C000735,15612966,Milani,60,Feminino,Berlim,Alemanha,14743.68,128981.07,545,7,1,0,1,Conservador,2018-04-28,1,public_kaggle_churn_modelling
C000736,15784209,Tang,47,Masculino,Paris,Franca,7504.59,0.0,497,6,1,1,1,Conservador,2019-04-27,0,public_kaggle_churn_modelling
C000737,15794278,Romani,67,Masculino,Madrid,Espanha,6067.86,151858.98,816,6,1,1,1,Arrojado,2019-04-26,0,public_kaggle_churn_modelling
C000738,15766741,McIntyre,36,Masculino,Paris,Franca,14024.17,114628.4,525,2,1,0,1,Moderado,2023-04-24,0,public_kaggle_churn_modelling
C000739,15661036,Davis,46,Masculino,Paris,Franca,13480.62,0.0,725,6,2,1,0,Conservador,2019-04-24,0,public_kaggle_churn_modelling
C000740,15705639,Onyemauchechukwu,28,Feminino,Paris,Franca,3701.68,95059.02,692,8,2,1,0,Moderado,2017-04-23,0,public_kaggle_churn_modelling
C000741,15637414,Gell,24,Feminino,Paris,Franca,3095.63,128736.39,618,7,1,0,1,Moderado,2018-04-22,0,public_kaggle_churn_modelling
C000742,15716835,Rossi,24,Masculino,Paris,Franca,10448.42,156325.38,546,8,1,1,1,Moderado,2017-04-21,0,public_kaggle_churn_modelling
C000743,15696231,Chiwetelu,29,Masculino,Paris,Franca,12487.82,105405.97,635,7,1,1,1,Moderado,2018-04-20,0,public_kaggle_churn_modelling
C000744,15641675,Kirillova,49,Feminino,Paris,Franca,13452.92,88915.37,611,2,3,0,0,Conservador,2023-04-18,1,public_kaggle_churn_modelling
C000745,15670755,Shaw,60,Masculino,Paris,Franca,8577.15,0.0,650,8,2,1,1,Moderado,2017-04-18,0,public_kaggle_churn_modelling
C000746,15640059,Smith,40,Masculino,Paris,Franca,5908.27,0.0,606,5,2,1,1,Conservador,2020-04-16,0,public_kaggle_churn_modelling
C000747,15787619,Hsieh,18,Masculino,Paris,Franca,12161.36,160980.03,844,2,1,0,0,Moderado,2023-04-15,0,public_kaggle_churn_modelling
C000748,15587535,Onyemauchechukwu,46,Feminino,Madrid,Espanha,4518.92,177619.71,450,5,1,1,0,Conservador,2020-04-14,0,public_kaggle_churn_modelling
C000749,15813034,Martin,38,Masculino,Madrid,Espanha,4940.07,62276.99,727,2,1,1,1,Arrojado,2023-04-13,0,public_kaggle_churn_modelling
C000750,15698839,Okwudilichukwu,46,Masculino,Berlim,Alemanha,10579.38,127559.97,460,4,2,1,1,Moderado,2021-04-12,0,public_kaggle_churn_modelling
C000751,15790314,Onuoha,41,Masculino,Paris,Franca,10880.58,0.0,649,0,2,0,1,Moderado,2025-04-10,0,public_kaggle_churn_modelling
C000752,15634245,Muecke,47,Feminino,Berlim,Alemanha,6107.87,95523.16,758,9,1,1,0,Moderado,2016-04-11,0,public_kaggle_churn_modelling
C000753,15677305,Hsieh,35,Feminino,Paris,Franca,1000.0,107749.03,490,7,1,1,1,Moderado,2018-04-10,0,public_kaggle_churn_modelling
C000754,15661526,Anderson,37,Masculino,Berlim,Alemanha,1000.0,110777.26,815,2,2,1,0,Moderado,2023-04-08,0,public_kaggle_churn_modelling
C000755,15685997,Azubuike,39,Feminino,Madrid,Espanha,1189.95,166733.92,838,5,2,1,0,Moderado,2020-04-07,0,public_kaggle_churn_modelling
C000756,15660101,Nnonso,31,Masculino,Paris,Franca,11775.04,157120.86,803,9,2,1,0,Moderado,2016-04-07,0,public_kaggle_churn_modelling
C000757,15637979,Fuller,36,Feminino,Berlim,Alemanha,6511.73,127160.78,664,2,2,1,0,Moderado,2023-04-05,0,public_kaggle_churn_modelling
C000758,15815364,Ashley,28,Feminino,Madrid,Espanha,9785.93,0.0,736,2,2,1,1,Moderado,2023-04-04,0,public_kaggle_churn_modelling
C000759,15647099,Ts'ui,37,Feminino,Paris,Franca,6000.72,156091.97,633,9,1,1,0,Conservador,2016-04-04,0,public_kaggle_churn_modelling
C000760,15625944,Buccho,58,Masculino,Paris,Franca,5073.96,98668.18,664,5,1,1,1,Arrojado,2020-04-02,0,public_kaggle_churn_modelling
C000761,15583212,Chidozie,43,Feminino,Paris,Franca,16230.4,134022.06,600,5,1,1,0,Conservador,2020-04-01,0,public_kaggle_churn_modelling
C000762,15582741,Maclean,35,Feminino,Paris,Franca,7392.1,124151.09,693,5,1,1,0,Conservador,2020-03-31,1,public_kaggle_churn_modelling
C000763,15637876,Burns,36,Feminino,Berlim,Alemanha,2984.83,77253.5,663,6,1,0,0,Conservador,2019-03-31,1,public_kaggle_churn_modelling
C000764,15622750,Chu,21,Feminino,Berlim,Alemanha,2626.7,114292.48,742,1,1,1,0,Moderado,2024-03-28,0,public_kaggle_churn_modelling
C000765,15672056,Kenenna,43,Masculino,Berlim,Alemanha,13159.02,140080.32,710,2,3,1,1,Moderado,2023-03-28,1,public_kaggle_churn_modelling
C000766,15812351,Beluchi,27,Feminino,Madrid,Espanha,11850.01,135277.96,710,2,1,1,0,Moderado,2023-03-27,0,public_kaggle_churn_modelling
C000767,15810864,Williamson,82,Feminino,Paris,Franca,15171.28,0.0,700,2,2,0,1,Moderado,2023-03-26,0,public_kaggle_churn_modelling
C000768,15677921,Bobrov,60,Masculino,Berlim,Alemanha,13129.34,115920.62,720,9,2,0,0,Conservador,2016-03-26,1,public_kaggle_churn_modelling
C000769,15724296,Kerr,41,Masculino,Madrid,Espanha,10023.72,119782.72,684,2,2,0,0,Moderado,2023-03-24,0,public_kaggle_churn_modelling
C000770,15685329,McKenzie,63,Feminino,Paris,Franca,2042.25,114715.71,531,1,1,0,1,Conservador,2024-03-22,1,public_kaggle_churn_modelling
C000771,15584091,Pitts,36,Feminino,Berlim,Alemanha,3939.3,129748.54,742,2,2,0,0,Moderado,2023-03-22,1,public_kaggle_churn_modelling
C000772,15640442,Standish,31,Masculino,Paris,Franca,3431.38,129722.57,717,4,1,0,0,Moderado,2021-03-21,0,public_kaggle_churn_modelling
C000773,15639314,Cartwright,32,Masculino,Paris,Franca,1000.0,0.0,589,2,2,0,1,Conservador,2023-03-20,0,public_kaggle_churn_modelling
C000774,15685320,Johnstone,36,Masculino,Paris,Franca,10323.35,139180.2,767,3,1,0,0,Moderado,2022-03-19,0,public_kaggle_churn_modelling
C000775,15789158,Nikitina,49,Masculino,Berlim,Alemanha,13240.59,113599.74,636,6,2,1,0,Conservador,2019-03-19,1,public_kaggle_churn_modelling
C000776,15752137,McElroy,33,Masculino,Paris,Franca,9753.03,134944.0,648,7,1,1,1,Arrojado,2018-03-18,0,public_kaggle_churn_modelling
C000777,15712551,Shen,58,Feminino,Berlim,Alemanha,10034.63,116922.25,622,7,1,1,0,Conservador,2018-03-17,1,public_kaggle_churn_modelling
C000778,15628936,Archer,28,Masculino,Madrid,Espanha,1338.69,118945.09,692,9,1,0,0,Conservador,2016-03-16,1,public_kaggle_churn_modelling
C000779,15797227,Otutodilinna,28,Masculino,Paris,Franca,4384.64,0.0,754,8,2,1,1,Moderado,2017-03-15,0,public_kaggle_churn_modelling
C000780,15769974,Shih,35,Feminino,Madrid,Espanha,10100.84,119182.73,679,8,1,0,0,Moderado,2017-03-14,0,public_kaggle_churn_modelling
C000781,15737051,Denisov,27,Masculino,Paris,Franca,16020.61,0.0,639,8,2,1,0,Conservador,2017-03-13,0,public_kaggle_churn_modelling
C000782,15585595,Owens,28,Feminino,Paris,Franca,5729.96,71264.02,774,1,2,0,1,Arrojado,2024-03-10,0,public_kaggle_churn_modelling
C000783,15654060,P'eng,41,Masculino,Paris,Franca,6328.12,0.0,517,2,2,0,1,Conservador,2023-03-10,0,public_kaggle_churn_modelling
C000784,15745196,Verco,35,Feminino,Paris,Franca,7047.43,0.0,571,8,2,0,0,Conservador,2017-03-10,0,public_kaggle_churn_modelling
C000785,15571221,Bergamaschi,58,Masculino,Berlim,Alemanha,15891.36,116313.57,747,7,1,1,1,Arrojado,2018-03-09,1,public_kaggle_churn_modelling
C000786,15660155,Lorenzo,36,Masculino,Madrid,Espanha,5622.39,92140.15,792,5,1,0,1,Arrojado,2020-03-07,0,public_kaggle_churn_modelling
C000787,15605284,Outtrim,26,Masculino,Paris,Franca,8703.0,0.0,688,1,2,1,1,Moderado,2024-03-05,0,public_kaggle_churn_modelling
C000788,15694366,Hou,42,Masculino,Berlim,Alemanha,3930.55,177640.09,714,2,1,0,1,Arrojado,2023-03-05,0,public_kaggle_churn_modelling
C000789,15600739,Galkin,35,Feminino,Madrid,Espanha,9991.63,0.0,562,0,2,1,0,Conservador,2025-03-03,0,public_kaggle_churn_modelling
C000790,15653253,Pagnotto,48,Masculino,Madrid,Espanha,14458.2,167997.6,704,8,1,1,1,Arrojado,2017-03-04,0,public_kaggle_churn_modelling
